pha_id,name,pha_type,state,zip_code
lac,Los Angeles County Department of Public Health,COUNTY,CALIFORNIA,91722
lac,Los Angeles County Department of Public Health,COUNTY,CALIFORNIA,91723
lac,Los Angeles County Department of Public Health,COUNTY,CALIFORNIA,91724
lac,Los Angeles County Department of Public Health,COUNTY,CALIFORNIA,91731
lac,Los Angeles County Department of Public Health,COUNTY,CALIFORNIA,91732
lac,Los Angeles County Department of Public Health,COUNTY,CALIFORNIA,91733
lac,Los Angeles County Department of Public Health,COUNTY,CALIFORNIA,91734
lac,Los Angeles County Department of Public Health,COUNTY,CALIFORNIA,91735
lac,Los Angeles County Department of Public Health,COUNTY,CALIFORNIA,91740
lac,Los Angeles County Department of Public Health,COUNTY,CALIFORNIA,91741
lac,Los Angeles County Department of Public Health,COUNTY,CALIFORNIA,91744
lac,Los Angeles County Department of Public Health,COUNTY,CALIFORNIA,91745
lac,Los Angeles County Department of Public Health,COUNTY,CALIFORNIA,91746
lac,Los Angeles County Department of Public Health,COUNTY,CALIFORNIA,91747
lac,Los Angeles County Department of Public Health,COUNTY,CALIFORNIA,91748
lac,Los Angeles County Department of Public Health,COUNTY,CALIFORNIA,91749
lac,Los Angeles County Department of Public Health,COUNTY,CALIFORNIA,91750
lac,Los Angeles County Department of Public Health,COUNTY,CALIFORNIA,91754
lac,Los Angeles County Department of Public Health,COUNTY,CALIFORNIA,91755
lac,Los Angeles County Department of Public Health,COUNTY,CALIFORNIA,91756
lac,Los Angeles County Department of Public Health,COUNTY,CALIFORNIA,91759
lac,Los Angeles County Department of Public Health,COUNTY,CALIFORNIA,91765
lac,Los Angeles County Department of Public Health,COUNTY,CALIFORNIA,91766
lac,Los Angeles County Department of Public Health,COUNTY,CALIFORNIA,91767
lac,Los Angeles County Department of Public Health,COUNTY,CALIFORNIA,91768
lac,Los Angeles County Department of Public Health,COUNTY,CALIFORNIA,91769
lac,Los Angeles County Department of Public Health,COUNTY,CALIFORNIA,91770
lac,Los Angeles County Department of Public Health,COUNTY,CALIFORNIA,91771
lac,Los Angeles County Department of Public Health,COUNTY,CALIFORNIA,91772
lac,Los Angeles County Department of Public Health,COUNTY,CALIFORNIA,91773
lac,Los Angeles County Department of Public Health,COUNTY,CALIFORNIA,91775
lac,Los Angeles County Department of Public Health,COUNTY,CALIFORNIA,91776
lac,Los Angeles County Department of Public Health,COUNTY,CALIFORNIA,91778
lac,Los Angeles County Department of Public Health,COUNTY,CALIFORNIA,91780
lac,Los Angeles County Department of Public Health,COUNTY,CALIFORNIA,91788
lac,Los Angeles County Department of Public Health,COUNTY,CALIFORNIA,91789
lac,Los Angeles County Department of Public Health,COUNTY,CALIFORNIA,91790
lac,Los Angeles County Department of Public Health,COUNTY,CALIFORNIA,91791
lac,Los Angeles County Department of Public Health,COUNTY,CALIFORNIA,91792
lac,Los Angeles County Department of Public Health,COUNTY,CALIFORNIA,91793
lac,Los Angeles County Department of Public Health,COUNTY,CALIFORNIA,91795
lac,Los Angeles County Department of Public Health,COUNTY,CALIFORNIA,91797
lac,Los Angeles County Department of Public Health,COUNTY,CALIFORNIA,91799
lac,Los Angeles County Department of Public Health,COUNTY,CALIFORNIA,91801
lac,Los Angeles County Department of Public Health,COUNTY,CALIFORNIA,91802
lac,Los Angeles County Department of Public Health,COUNTY,CALIFORNIA,91803
lac,Los Angeles County Department of Public Health,COUNTY,CALIFORNIA,91804
lac,Los Angeles County Department of Public Health,COUNTY,CALIFORNIA,91841
lac,Los Angeles County Department of Public Health,COUNTY,CALIFORNIA,91896
lac,Los Angeles County Department of Public Health,COUNTY,CALIFORNIA,91899
lac,Los Angeles County Department of Public Health,COUNTY,CALIFORNIA,93510
lac,Los Angeles County Department of Public Health,COUNTY,CALIFORNIA,93532
lac,Los Angeles County Department of Public Health,COUNTY,CALIFORNIA,93534
lac,Los Angeles County Department of Public Health,COUNTY,CALIFORNIA,93535
lac,Los Angeles County Department of Public Health,COUNTY,CALIFORNIA,93536
lac,Los Angeles County Department of Public Health,COUNTY,CALIFORNIA,93539
lac,Los Angeles County Department of Public Health,COUNTY,CALIFORNIA,93543
lac,Los Angeles County Department of Public Health,COUNTY,CALIFORNIA,93544
lac,Los Angeles County Department of Public Health,COUNTY,CALIFORNIA,93550
lac,Los Angeles County Department of Public Health,COUNTY,CALIFORNIA,93551
lac,Los Angeles County Department of Public Health,COUNTY,CALIFORNIA,93552
lac,Los Angeles County Department of Public Health,COUNTY,CALIFORNIA,93553
lac,Los Angeles County Department of Public Health,COUNTY,CALIFORNIA,93563
lac,Los Angeles County Department of Public Health,COUNTY,CALIFORNIA,93584
lac,Los Angeles County Department of Public Health,COUNTY,CALIFORNIA,93586
lac,Los Angeles County Department of Public Health,COUNTY,CALIFORNIA,93590
lac,Los Angeles County Department of Public Health,COUNTY,CALIFORNIA,93591
lac,Los Angeles County Department of Public Health,COUNTY,CALIFORNIA,93599
ma,Massachusetts Department of Health and Human Services,STATE,MASSACHUSETTS,(null)
md,Maryland Department of Health and Mental Hygiene,STATE,MARYLAND,(null)
me,Maine Department of Health and Human Services,STATE,MAINE,(null)
mi,Michigan Department of Community Health,STATE,MICHIGAN,(null)
mn,Minnesota Department of Health,STATE,MINNESOTA,(null)
mo,Missouri State Department of Health and Senior Services,STATE,MISSOURI,(null)
ms,Mississippi State Department of Health,STATE,MISSISSIPPI,(null)
mt,Montana Department of Public Health and Human Services,STATE,MONTANA,(null)
nc,North Carolina Department of Health and Human Services,STATE,NORTH_CAROLINA,(null)
nd,North Dakota Department of Health,STATE,NORTH_DAKOTA,(null)
ne,Nebraska Department of Health and Human Services,STATE,NEBRASKA,(null)
nh,New Hampshire Department of Health and Human Services,STATE,NEW_HAMPSHIRE,(null)
nj,New Jersey Department of Health and Senior Services,STATE,NEW_JERSEY,(null)
nm,New Mexico Department of Health,STATE,NEW_MEXICO,(null)
nv,Nevada State Health Division,STATE,NEVADA,(null)
ny,New York State Department of Health,STATE,NEW_YORK,10803
ny,New York State Department of Health,STATE,NEW_YORK,11001
ny,New York State Department of Health,STATE,NEW_YORK,11040
ny,New York State Department of Health,STATE,NEW_YORK,11416
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10001
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10002
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10003
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10004
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10005
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10006
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10007
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10008
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10009
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10010
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10011
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10012
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10013
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10014
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10016
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10017
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10018
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10019
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10020
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10021
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10022
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10023
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10024
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10025
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10026
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10027
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10028
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10029
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10030
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10031
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10032
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10033
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10034
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10035
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10036
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10037
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10038
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10039
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10040
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10041
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10043
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10044
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10045
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10055
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10060
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10065
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10069
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10075
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10080
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10081
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10087
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10090
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10101
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10102
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10103
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10104
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10105
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10106
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10107
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10108
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10109
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10110
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10111
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10112
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10113
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10114
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10115
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10116
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10117
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10118
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10119
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10120
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10121
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10122
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10123
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10124
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10125
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10126
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10128
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10129
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10130
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10131
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10132
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10133
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10138
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10150
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10151
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10152
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10153
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10154
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10155
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10156
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10157
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10158
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10159
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10160
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10162
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10163
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10164
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10165
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10166
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10167
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10168
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10169
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10170
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10171
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10172
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10173
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10174
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10175
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10176
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10177
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10178
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10179
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10185
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10199
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10203
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10211
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10212
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10213
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10242
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10249
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10256
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10258
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10259
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10260
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10261
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10265
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10268
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10269
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10270
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10271
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10272
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10273
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10274
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10275
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10276
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10277
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10278
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10279
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10280
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10281
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10282
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10285
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10286
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10301
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10302
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10303
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10304
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10305
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10306
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10307
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10308
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10309
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10310
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10311
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10312
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10313
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10314
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10451
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10452
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10453
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10454
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10455
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10456
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10457
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10458
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10459
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10460
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10461
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10462
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10463
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10464
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10465
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10466
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10467
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10468
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10469
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10470
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10471
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10472
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10473
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10474
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10475
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,10803
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11001
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11004
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11005
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11040
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11101
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11102
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11103
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11104
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11105
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11106
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11109
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11120
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11201
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11202
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11203
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11204
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11205
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11206
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11207
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11208
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11209
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11210
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11211
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11212
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11213
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11214
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11215
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11216
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11217
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11218
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11219
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11220
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11221
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11222
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11223
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11224
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11225
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11226
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11228
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11229
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11230
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11231
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11232
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11233
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11234
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11235
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11236
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11237
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11238
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11239
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11241
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11242
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11243
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11245
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11247
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11249
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11251
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11252
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11256
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11351
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11352
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11354
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11355
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11356
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11357
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11358
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11359
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11360
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11361
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11362
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11363
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11364
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11365
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11366
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11367
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11368
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11369
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11370
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11371
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11372
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11373
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11374
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11375
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11377
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11378
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11379
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11380
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11381
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11385
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11386
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11405
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11411
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11412
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11413
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11414
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11415
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11416
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11417
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11418
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11419
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11420
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11421
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11422
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11423
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11424
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11425
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11426
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11427
nyc,New York City Department of Health and Mental Hygiene,CITY,NEW_YORK,11428
